time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1988-09-30T00:03:56.560Z,41.5646667,-121.6405,-0.612,3.6,ml,11,231,0.01982,0.06,nc,nc124618,2016-12-08T10:49:27.020Z,"Medicine Lake area, California",earthquake,1.03,0.27,,4,reviewed,nc,nc
1988-09-29T15:05:01.130Z,41.553,-121.6515,-1.292,3.5,ml,16,183,0.02613,0.16,nc,nc124590,2016-12-08T10:48:01.110Z,"Medicine Lake area, California",earthquake,1.13,1.43,,4,reviewed,nc,nc
1988-09-29T08:09:19.550Z,45.8498333,-120.2596667,13.252,3.5,md,57,53,0.3551,0.36,uw,uw10236843,2016-07-24T20:43:09.760Z,"Washington",earthquake,0.729,1.45,0.09,34,reviewed,uw,uw
1988-09-28T04:54:46.610Z,40.2783333,-124.8351667,15.3,3.9,ml,15,284,0.4288,0.04,nc,nc124521,2016-12-08T10:43:08.557Z,"offshore Northern California",earthquake,2.37,1.02,,2,reviewed,nc,nc
1988-09-24T07:33:44.560Z,34.428,-120.859,5.571,3.69,ml,0,216.6,,0.369,ci,ci1009620,2016-02-03T23:43:10.770Z,"44km WSW of Lompoc, CA",earthquake,,,,7,reviewed,ci,ci
1988-09-23T15:48:55.620Z,38.957,-118.171,0.4,3.5,md,,,,,us,usp0003m7d,2014-11-07T00:42:50.353Z,"Nevada",earthquake,,,,,reviewed,ren,ren
1988-09-20T00:16:09.660Z,38.959,-118.176,0.3,3.5,md,,,,,us,usp0003m3u,2014-11-07T00:42:49.868Z,"Nevada",earthquake,,,,,reviewed,ren,ren
1988-09-19T02:56:31.770Z,38.461,-118.342,9,4.5,mb,,,,,us,usp0003m33,2018-06-04T20:43:45.000Z,"Nevada",earthquake,,,,5,reviewed,ren,us
1988-09-17T06:20:14.140Z,29.868,-114.135,10,4.1,mb,,,,1.8,us,usp0003m1h,2014-11-07T00:42:49.625Z,"Baja California, Mexico",earthquake,,,,1,reviewed,us,us
1988-09-16T07:28:13.680Z,27.642,-111.337,10,3.7,mb,,,,0.9,us,usp0003m0r,2014-11-07T00:42:49.554Z,"Gulf of California",earthquake,,,,1,reviewed,us,us
1988-09-16T07:22:08.480Z,27.671,-111.873,10,3.7,mb,,,,0.9,us,usp0003m0q,2014-11-07T00:42:49.552Z,"Gulf of California",earthquake,,,,1,reviewed,us,us
1988-09-16T07:21:04.190Z,27.729,-111.573,10,3.7,mb,,,,0.9,us,usp0003m0p,2014-11-07T00:42:49.549Z,"Gulf of California",earthquake,,,,1,reviewed,us,us
1988-09-12T13:24:34.210Z,33.867,-118.457,3.085,4.04,ml,0,42.8,,0.175,ci,ci1008955,2016-02-03T20:26:37.150Z,"5km WSW of Manhattan Beach, CA",earthquake,,0.024,,12,reviewed,ci,ci
1988-09-10T00:52:04.370Z,31.646,-116.514,5.446,3.71,ml,0,174.7,,0.29,ci,ci1008857,2016-02-03T21:45:35.150Z,"9km SSE of Maneadero, B.C., MX",earthquake,,,,3,reviewed,ci,ci
1988-09-08T23:16:43.030Z,35.089,-118.962,17.772,3.6,ml,0,49.3,,0.168,ci,ci1008799,2016-02-03T21:05:37.480Z,"16km N of Grapevine, CA",earthquake,,0.049,,10,reviewed,ci,ci
1988-09-07T02:28:09.540Z,38.143,-83.878,10,4.5,mb,,,,0.8,us,usp0003krm,2018-06-04T20:43:45.000Z,"8km E of Mount Sterling, Kentucky",earthquake,,,,5,reviewed,us,us
1988-09-02T18:12:34.730Z,32.029,-116.371,5.381,3.51,ml,0,108.9,,0.193,ci,ci1008550,2016-02-03T20:26:28.080Z,"29km NE of Ensenada, B.C., MX",earthquake,,,,3,reviewed,ci,ci
1988-08-31T18:35:29.750Z,31.858,-115.783,5.87,3.64,mc,0,100.1,,0.247,ci,ci1008451,2016-02-03T19:46:49.790Z,"71km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,8,reviewed,ci,ci
1988-08-31T16:45:17.220Z,31.822,-115.775,5.351,5.25,ml,0,103.1,,0.556,ci,ci645853,2016-02-04T02:20:58.970Z,"73km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,12,reviewed,ci,ci
1988-08-30T18:00:00.270Z,37.0858333,-116.0685,0.01,4.66,ml,70,239,,0.32,ci,ci1008396,2016-04-02T12:13:01.411Z,"64km ENE of Beatty, NV",nuclear explosion,99,31.61,0.258,11,reviewed,ci,ci
1988-08-26T05:59:10.200Z,46.99,-66.59,5,3.9,mblg,,,,,us,usp0003kdc,2014-11-07T00:42:42.381Z,"New Brunswick, Canada",earthquake,,,,,reviewed,ott,oth
1988-08-26T04:57:21.550Z,34.527,-116.427,4.848,3.64,ml,0,59.3,,0.155,ci,ci1008181,2016-02-03T21:45:20.120Z,"33km SW of Ludlow, CA",earthquake,,,,10,reviewed,ci,ci
1988-08-23T18:30:00.300Z,36.99,-116.01,0.01,3.75,ml,21,284,,0.24,ci,ci1008041,2016-04-02T08:57:14.607Z,"67km E of Beatty, NV",nuclear explosion,99,31.61,0.184,12,reviewed,ci,ci
1988-08-21T11:14:34.990Z,32.227,-115.058,6.023,3.53,mc,0,243,,0.689,ci,ci1007865,2016-02-04T04:17:58.300Z,"6km NW of Estacion Coahuila, B.C., MX",earthquake,,,,42,reviewed,ci,ci
1988-08-20T18:15:28.010Z,32.507,-117.91,5.848,3.99,ml,0,214.1,,0.583,ci,ci1007822,2016-02-04T00:20:42.970Z,"54km SE of San Clemente Is. (SE tip), CA",earthquake,,,,9,reviewed,ci,ci
1988-08-18T21:25:14.340Z,38.854,-114.639,5,3.7,ml,,,,0.5,us,usp0003k4j,2014-11-07T00:42:41.364Z,"Nevada",earthquake,,,,,reviewed,us,us
1988-08-18T12:44:53.730Z,39.1413333,-110.8836667,9,4.34,ml,20,195,0.5391,0.39,uu,uu50037625,2018-08-28T03:41:19.670Z,"Utah",earthquake,1.57,1.59,,2,reviewed,uu,uu
1988-08-17T22:21:53.000Z,37.297,-116.307,0,3.6,ml,,,,,us,usp0003k3n,2014-11-07T00:42:41.044Z,"Nevada",earthquake,,,,,reviewed,spe,us
1988-08-17T17:00:00.680Z,37.2971667,-116.3065,0.01,5.17,ml,120,240,,0.42,ci,ci1007657,2016-02-04T05:34:57.020Z,"59km NE of Beatty, NV",nuclear explosion,99,31.61,0.097,9,reviewed,ci,ci
1988-08-15T14:50:23.640Z,39.124,-110.8561667,8.78,3.61,md,21,108,0.1901,0.23,uu,uu50037560,2018-08-28T03:41:11.640Z,"Utah",earthquake,0.67,0.71,,3,reviewed,uu,uu
1988-08-14T20:03:04.210Z,39.145,-110.883,9.1,5.17,ml,27,195,0.5384,0.41,uu,uu50037505,2018-08-28T03:41:06.340Z,"Utah",earthquake,1.82,1.18,,2,reviewed,uu,uu
1988-08-14T19:07:59.110Z,39.15,-110.8671667,7.21,3.69,ml,18,117,0.1939,0.38,uu,uu50037480,2018-08-28T03:41:02.890Z,"Utah",earthquake,1.04,1.71,,2,reviewed,uu,uu
1988-08-10T18:24:51.200Z,36.457,-118.04,4.277,3.71,ml,0,146.5,,0.246,ci,ci644538,2018-06-04T20:43:45.000Z,"15km S of Lone Pine, CA",earthquake,,,,8,reviewed,ci,ci
1988-08-09T13:57:26.980Z,44.995,-74.955,10,3.5,mblg,,,,0.7,us,usp0003jta,2014-11-07T00:42:39.145Z,"New York",earthquake,,,,,reviewed,us,oth
1988-08-01T11:34:08.330Z,47.585,-115.614,10,4.1,ml,,,,0.5,us,usp0003jh5,2014-11-07T00:42:36.302Z,"western Montana",earthquake,,,,,reviewed,us,but
1988-07-29T06:00:08.700Z,46.8506667,-121.9178333,9.748,3.8,md,52,41,0.1011,0.16,uw,uw10237333,2016-07-24T20:39:47.360Z,"Washington",earthquake,0.372,1.05,0.02,24,reviewed,uw,uw
1988-07-29T04:59:47.270Z,46.8545,-121.9136667,10.778,4.1,md,48,42,,0.15,uw,uw10237113,2016-07-24T20:39:42.200Z,"Washington",earthquake,0.358,0.93,0.01,24,reviewed,uw,uw
1988-07-28T11:20:24.960Z,36.392,-118.045,4.388,3.62,ml,0,144.1,,0.247,ci,ci643741,2018-06-04T20:43:45.000Z,"13km NNW of Olancha, CA",earthquake,,,,10,reviewed,ci,ci
1988-07-27T16:57:39.950Z,36.5803333,-121.1466667,1.469,3.6,ml,73,36,0.03514,0.07,nc,nc10087576,2016-12-08T07:06:32.650Z,"Central California",earthquake,0.09,0.27,,4,reviewed,nc,nc
1988-07-27T10:11:47.810Z,36.5753333,-121.1501667,4.522,3.58,md,16,103,0.03243,0.02,nc,nc10087594,2016-12-08T07:02:31.780Z,"Central California",earthquake,0.18,1.01,,1,reviewed,nc,nc
1988-07-26T03:26:55.640Z,36.5768333,-121.1501667,3.182,4.7,ml,74,22,0.03243,0.06,nc,nc10087527,2018-06-04T20:43:45.000Z,"Central California",earthquake,0.1,0.3,,1,reviewed,nc,nc
1988-07-20T14:05:11.400Z,25.147,-109.731,10,4.1,mb,,,,0.9,us,usp0003j17,2014-11-07T00:42:31.535Z,"Gulf of California",earthquake,,,,3,reviewed,us,us
1988-07-19T16:11:42.040Z,45.127,-112.974,5,3.5,ml,,,,0.7,us,usp0003j05,2014-11-07T00:42:31.434Z,"western Montana",earthquake,,,,,reviewed,us,but
1988-07-16T05:23:03.430Z,39.1663333,-123.3158333,-0.623,3.6,ml,43,49,0.04054,0.13,nc,nc120432,2016-12-08T06:01:07.410Z,"Northern California",earthquake,0.24,0.89,,8,reviewed,nc,nc
1988-07-15T10:57:39.030Z,32.105,-116.4,5.381,3.95,ml,0,87.9,,0.3,ci,ci643099,2016-02-03T22:25:10.620Z,"33km NE of Ensenada, B.C., MX",earthquake,,,,6,reviewed,ci,ci
1988-07-14T18:43:52.130Z,44.435,-114.087,5,3.9,ml,,,,0.6,us,usp0003hvm,2014-11-07T00:42:30.770Z,"southern Idaho",earthquake,,,,,reviewed,us,us
1988-07-14T17:39:14.470Z,44.443,-113.997,5,3.5,ml,,,,1,us,usp0003hvf,2014-11-07T00:42:30.757Z,"southern Idaho",earthquake,,,,,reviewed,us,us
1988-07-14T17:31:33.070Z,44.456,-114.083,5,4.9,mb,,,,0.8,us,usp0003hvd,2018-06-04T20:43:45.000Z,"southern Idaho",earthquake,,,,33,reviewed,us,us
1988-07-12T02:49:43.250Z,40.4488333,-124.3321667,17.608,3.6,ml,15,197,0.02703,0.05,nc,nc120217,2016-12-08T05:44:03.630Z,"Northern California",earthquake,0.51,0.2,,2,reviewed,nc,nc
1988-07-11T20:40:05.430Z,40.3943333,-124.4223333,17.968,3.9,ml,27,223,0.1036,0.07,nc,nc120204,2016-12-08T05:42:06.730Z,"offshore Northern California",earthquake,0.63,0.25,,2,reviewed,nc,nc
1988-07-11T06:22:07.750Z,37.0226667,-121.468,7.253,3.6,ml,95,59,0.01351,0.06,nc,nc120168,2016-12-08T05:38:57.400Z,"Northern California",earthquake,0.14,0.3,,4,reviewed,nc,nc
1988-07-10T20:45:59.340Z,41.228,-111.6473333,8.71,3.5,ml,11,151,0.4614,0.32,uu,uu50037220,2018-08-28T03:40:34.030Z,"Utah",earthquake,1.26,2.1,,2,reviewed,uu,uu
1988-07-09T01:18:10.900Z,46.842,-119.7101667,3.451,3.7,md,39,36,,0.26,uw,uw10233348,2016-07-24T20:35:51.210Z,"Washington",earthquake,0.52,0.69,0.05,27,reviewed,uw,uw
1988-07-07T15:05:30.520Z,37.2523333,-116.3766667,0.01,5.23,ml,135,237,,0.46,ci,ci642635,2016-04-02T02:33:56.621Z,"51km NE of Beatty, NV",nuclear explosion,99,31.61,0.139,10,reviewed,ci,ci
1988-07-06T10:55:05.520Z,34.136,-117.713,7.299,3.8,ml,0,29.6,,0.137,ci,ci642561,2016-02-04T02:59:25.510Z,"4km N of Claremont, CA",earthquake,,0.034,,8,reviewed,ci,ci
1988-07-05T18:18:47.880Z,36.426,-118.025,4.34,4.4,ml,0,136.8,,0.267,ci,ci642493,2018-06-04T20:43:45.000Z,"16km N of Olancha, CA",earthquake,,,,6,reviewed,ci,ci
1988-07-04T15:42:07.690Z,38.7975,-122.7813333,0.083,3.6,ml,51,36,0.01441,0.06,nc,nc119938,2016-12-08T05:14:27.090Z,"Northern California",earthquake,0.12,0.33,,6,reviewed,nc,nc
1988-07-04T10:56:54.540Z,35.918,-114.916,5,3.7,ml,,,,0.7,us,usp0003hk0,2014-11-07T00:42:27.940Z,"Nevada",earthquake,,,,,reviewed,us,oth
1988-07-02T00:26:58.190Z,33.483,-116.439,11.714,4.4,ml,0,32.3,,0.131,ci,ci642247,2016-02-03T21:04:44.780Z,"23km ESE of Anza, CA",earthquake,,0.119,,7,reviewed,ci,ci
1988-06-28T00:59:12.450Z,40.5613333,-124.8126667,3.298,3.8,ml,59,241,0.373,0.14,nc,nc119647,2016-12-08T04:51:47.814Z,"offshore Northern California",earthquake,0.8,1.43,,2,reviewed,nc,nc
1988-06-27T18:43:22.330Z,37.1283333,-121.895,12.634,5.3,ml,91,45,0.04775,0.09,nc,nc10139668,2018-06-04T20:43:45.000Z,"Northern California",earthquake,0.16,0.36,,4,reviewed,nc,nc
1988-06-26T15:04:58.480Z,34.136,-117.709,6.579,4.66,ml,0,30,,0.161,ci,ci136984,2018-06-04T20:43:45.000Z,"4km NNE of Claremont, CA",earthquake,,0.041,,12,reviewed,ci,ci
1988-06-26T07:30:06.780Z,38.8231667,-122.8068333,2.98,3.6,ml,51,33,0.01802,0.08,nc,nc119545,2016-12-08T04:44:19.860Z,"Northern California",earthquake,0.14,0.33,,4,reviewed,nc,nc
1988-06-21T20:02:51.090Z,32.103,-116.401,5.381,3.86,ml,0,119.6,,0.247,ci,ci641582,2016-02-04T02:19:42.080Z,"33km NE of Ensenada, B.C., MX",earthquake,,,,6,reviewed,ci,ci
1988-06-21T07:34:32.110Z,26.298,-110.961,10,4.5,mb,,,,1.1,us,usp0003h5e,2014-11-07T00:42:20.450Z,"Gulf of California",earthquake,,,,5,reviewed,us,us
1988-06-20T15:26:38.470Z,37.1241667,-121.5251667,7.907,4.1,ml,98,71,0.01171,0.06,nc,nc119292,2016-12-08T04:22:57.280Z,"Northern California",earthquake,0.13,0.31,,6,reviewed,nc,nc
1988-06-20T13:48:15.520Z,26.484,-110.897,10,4.4,mb,,,,1.2,us,usp0003h4u,2014-11-07T00:42:20.372Z,"Gulf of California",earthquake,,,,6,reviewed,us,us
1988-06-19T07:26:42.290Z,27.507,-112.379,10,4.2,mb,,,,1.3,us,usp0003h3n,2014-11-07T00:42:20.000Z,"Baja California Sur, Mexico",earthquake,,,,2,reviewed,us,us
1988-06-19T02:38:33.500Z,26.673,-110.976,10,4.4,mb,,,,0.6,us,usp0003h3c,2014-11-07T00:42:19.974Z,"Gulf of California",earthquake,,,,6,reviewed,us,us
1988-06-18T22:49:42.370Z,26.856,-110.996,10,6.7,mw,,,,1.2,us,usp0003h35,2017-04-26T17:42:03.638Z,"Gulf of California",earthquake,,,,,reviewed,us,hrv
1988-06-18T13:22:25.690Z,33.91,-116.946,13.947,3.55,ml,0,28.1,,0.101,ci,ci641338,2016-02-04T01:01:36.550Z,"4km SE of Beaumont, CA",earthquake,,0.023,,10,reviewed,ci,ci
1988-06-14T15:44:53.700Z,40.419,-124.766,16.367,3.8,ml,67,238,0.3324,0.1,nc,nc118909,2016-12-08T03:57:26.862Z,"offshore Northern California",earthquake,0.65,1.37,,2,reviewed,nc,nc
1988-06-13T01:45:36.530Z,37.3926667,-121.7415,9.087,5.3,ml,98,29,0.03604,0.06,nc,nc10087352,2018-06-04T20:43:45.000Z,"San Francisco Bay area, California",earthquake,0.11,0.37,,5,reviewed,nc,nc
1988-06-11T08:58:35.260Z,30.774,-109.334,5,4.5,mb,,,,1,us,usp0003gw5,2014-11-07T00:42:19.047Z,"Sonora, Mexico",earthquake,,,,2,reviewed,us,us
1988-06-10T23:22:11.020Z,34.937,-118.754,5.048,3.62,ml,0,44.8,,0.187,ci,ci640800,2016-02-04T04:16:51.420Z,"15km NE of Lebec, CA",earthquake,,0.133,,8,reviewed,ci,ci
1988-06-10T23:06:43.050Z,34.943,-118.743,5.898,5.37,ml,0,31,,0.175,ci,ci640798,2018-06-04T20:43:45.000Z,"16km NE of Lebec, CA",earthquake,,0.052,,11,reviewed,ci,ci
1988-06-04T00:31:57.230Z,33.978,-117.116,15.784,3.63,ml,0,29,,0.123,ci,ci640380,2016-02-03T23:03:20.290Z,"6km W of Calimesa, CA",earthquake,,0.02,,11,reviewed,ci,ci
1988-06-02T13:00:00.670Z,37.2601667,-116.4411667,0.01,5.03,ml,136,237,,0.47,ci,ci136722,2016-04-02T05:47:28.739Z,"48km NE of Beatty, NV",nuclear explosion,99,31.61,0.165,12,reviewed,ci,ci
1988-06-01T22:56:46.890Z,40.3106667,-120.3903333,3.066,3.5,ml,21,275,0.6901,0.08,nc,nc118280,2016-12-08T03:11:24.444Z,"Northern California",earthquake,2.82,10.5,,3,reviewed,nc,nc
1988-05-30T17:28:18.450Z,36.441,-117.857,4.34,3.88,ml,0,144.1,,0.219,ci,ci640132,2016-02-04T04:16:37.310Z,"22km NE of Olancha, CA",earthquake,,,,10,reviewed,ci,ci
1988-05-30T16:05:10.560Z,36.449,-117.849,4.34,3.71,ml,0,151.6,,0.214,ci,ci640128,2016-02-04T04:16:36.790Z,"23km NE of Olancha, CA",earthquake,,,,11,reviewed,ci,ci
1988-05-30T08:24:31.370Z,38.8091667,-122.7998333,2.58,3.5,ml,44,36,0.004505,0.06,nc,nc118139,2016-12-08T03:02:24.860Z,"Northern California",earthquake,0.16,0.33,,2,reviewed,nc,nc
1988-05-28T18:08:55.130Z,37.5086667,-118.863,4.9,4.3,ml,48,98,0.01532,0.05,nc,nc118107,2016-12-08T02:55:37.200Z,"Central California",earthquake,0.26,0.41,,6,reviewed,nc,nc
1988-05-28T09:02:43.960Z,46.8105,-119.428,-0.251,3.5,md,32,54,,0.24,uw,uw10232418,2016-07-24T20:34:15.020Z,"Washington",earthquake,0.042,0.1,0.05,18,reviewed,uw,uw
1988-05-26T03:56:50.140Z,37.004,-117.653,4.208,3.71,ml,0,170.6,,0.318,ci,ci639920,2016-02-04T00:19:22.710Z,"53km ENE of Independence, CA",earthquake,,,,11,reviewed,ci,ci
1988-05-22T19:22:45.620Z,36.929,-112.992,7.27,3.73,md,11,135,0.7475,0.4,uu,uu50036875,2018-08-28T03:39:58.400Z,"Arizona",earthquake,1.31,2.15,,4,reviewed,uu,uu
1988-05-21T22:30:00.330Z,37.0325,-115.9873333,0.01,4.23,ml,19,291,,0.22,ci,ci136633,2016-04-02T02:33:54.656Z,"70km ENE of Beatty, NV",nuclear explosion,99,31.61,0.052,10,reviewed,ci,ci
1988-05-17T19:38:37.960Z,33.24,-116.247,8.18,4.26,ml,0,31.8,,0.141,ci,ci639478,2016-02-03T19:45:02.780Z,"12km E of Borrego Springs, CA",earthquake,,0.077,,9,reviewed,ci,ci
1988-05-17T03:09:15.770Z,40.3671667,-124.2173333,19.567,3.6,ml,10,187,0.08919,0.04,nc,nc117405,2016-12-08T02:13:20.550Z,"Northern California",earthquake,0.52,0.32,,4,reviewed,nc,nc
1988-05-15T06:10:05.600Z,45.17,-75.58,7,3.5,mblg,,,,,us,usp0003fz2,2014-11-07T00:42:09.152Z,"Ontario-Quebec border region, Canada",earthquake,,,,,reviewed,ott,ott
1988-05-14T00:58:07.680Z,25.57,-109.7,10,4.9,mb,,,,1,us,usp0003fy7,2014-11-07T00:42:09.071Z,"Gulf of California",earthquake,,,,21,reviewed,us,us
1988-05-13T15:35:00.490Z,37.1243333,-116.0721667,0.01,4.55,ml,65,258,,0.34,ci,ci639269,2016-04-02T18:30:33.959Z,"65km ENE of Beatty, NV",nuclear explosion,99,31.61,0.175,11,reviewed,ci,ci
1988-05-12T04:46:12.130Z,45.437,-113.138,5,3.7,ml,,,,0.8,us,usp0003fwd,2014-11-07T00:42:08.189Z,"western Montana",earthquake,,,,,reviewed,us,but
1988-05-11T02:23:05.530Z,44.475,-114.083,5,3.5,ml,,,,0.7,us,usp0003fv0,2014-11-07T00:42:08.016Z,"southern Idaho",earthquake,,,,,reviewed,us,but
1988-05-01T22:42:49.290Z,32.988,-117.871,5.843,3.9,ml,0,193.6,,0.428,ci,ci638726,2016-02-03T21:43:20.030Z,"48km ENE of San Clemente Is. (SE tip), CA",earthquake,,,,9,reviewed,ci,ci
1988-04-30T23:51:08.550Z,40.396,-124.4203333,18.707,3.7,ml,20,223,0.1018,0.05,nc,nc116455,2016-12-08T01:08:03.910Z,"offshore Northern California",earthquake,0.91,0.25,,2,reviewed,nc,nc
1988-04-29T05:29:14.770Z,34.027,-116.765,10.572,3.73,ml,0,31.5,,0.099,ci,ci1000432,2016-02-04T00:19:01.840Z,"12km N of Cabazon, CA",earthquake,,0.011,,8,reviewed,ci,ci
1988-04-28T06:16:07.850Z,35.585,-116.288,5.194,3.69,ml,0,177.9,,0.355,ci,ci638522,2016-02-04T02:18:51.680Z,"30km S of Tecopa, CA",earthquake,,,,9,reviewed,ci,ci
1988-04-27T23:41:19.690Z,30.195,-114.071,10,3.7,mb,,,,1.7,us,usp0003fff,2014-11-07T00:41:59.446Z,"Baja California, Mexico",earthquake,,,,1,reviewed,us,us
1988-04-19T08:44:14.340Z,40.474,-124.2793333,23.917,4.1,ml,11,136,0.04414,0.06,nc,nc10086854,2016-12-08T00:28:22.940Z,"Northern California",earthquake,1,0.97,,8,reviewed,nc,nc
1988-04-18T07:12:41.150Z,35.685,-117.499,9.815,3.52,ml,0,134.6,,0.113,ci,ci748349,2016-02-03T21:43:09.960Z,"13km SW of Searles Valley, CA",earthquake,,0.03,,10,reviewed,ci,ci
1988-04-17T22:03:02.580Z,41.719,-123.976,3.744,3.5,ml,12,209,0.1342,3.04,nc,nc10087170,2016-12-08T00:24:10.775Z,"Northern California",earthquake,15.27,30.88,,2,reviewed,nc,nc
1988-04-14T23:37:31.100Z,37.238,-81.987,0,4.1,mb,,,,,us,usp0003f1n,2014-11-07T00:41:57.585Z,"West Virginia",earthquake,,,,1,reviewed,bla,us
1988-04-14T09:39:31.470Z,39.093,-99.155,5,3.6,mblg,,,,0.6,us,usp0003f14,2014-11-07T00:41:57.539Z,"Kansas",earthquake,,,,,reviewed,us,oth
1988-04-08T13:55:22.290Z,39.3998333,-123.2563333,8.009,3.6,ml,36,39,0.06036,0.04,nc,nc115307,2016-12-07T23:51:20.010Z,"Northern California",earthquake,0.14,0.4,,6,reviewed,nc,nc
1988-04-07T17:15:00.330Z,37.0131667,-116.0443333,0.01,3.92,ml,26,285,,0.26,ci,ci637380,2016-04-01T20:02:05.712Z,"64km E of Beatty, NV",nuclear explosion,99,31.61,0.115,8,reviewed,ci,ci
1988-04-05T14:38:32.010Z,32.667,-116.031,5.688,3.79,ml,0,152.6,,0.261,ci,ci747317,2016-02-03T21:42:56.640Z,"8km SSW of Ocotillo, CA",earthquake,,,,8,reviewed,ci,ci
1988-04-04T20:45:47.480Z,36.2915,-120.412,10.208,3.7,ml,55,67,0.05586,0.09,nc,nc115142,2016-12-07T23:35:08.620Z,"Central California",earthquake,0.17,0.28,,6,reviewed,nc,nc
1988-04-04T20:41:59.600Z,36.2918333,-120.417,9.928,3.6,ml,57,70,0.05856,0.09,nc,nc10086623,2016-12-07T23:34:58.060Z,"Central California",earthquake,0.16,0.28,,6,reviewed,nc,nc
1988-04-01T18:52:53.400Z,32.926,-116.223,8.818,3.72,ml,0,76.5,,0.099,ci,ci747068,2016-02-04T01:40:18.650Z,"26km SSW of Ocotillo Wells, CA",earthquake,,0.028,,4,reviewed,ci,ci
1988-04-01T10:27:23.850Z,40.3743333,-124.414,17.407,3.7,ml,26,226,0.1171,0.07,nc,nc114949,2016-12-07T23:21:45.880Z,"offshore Northern California",earthquake,0.63,0.26,,2,reviewed,nc,nc
1988-04-01T08:41:59.720Z,40.4938333,-123.8613333,8.582,3.6,ml,13,82,0.07477,0.13,nc,nc114946,2016-12-07T23:21:24.850Z,"Northern California",earthquake,0.52,0.63,,2,reviewed,nc,nc
1988-03-26T14:54:20.440Z,33.996,-118.71,13.37,3.8,ml,0,49.5,,0.143,ci,ci636787,2016-02-04T01:40:14.830Z,"5km SSW of Malibu Beach, CA",earthquake,,0.037,,8,reviewed,ci,ci
1988-03-24T17:56:36.890Z,32.377,-115.264,11.546,3.69,mc,0,95.1,,0.329,ci,ci746453,2016-02-03T19:44:10.000Z,"7km WNW of Delta, B.C., MX",earthquake,,0.575,,47,reviewed,ci,ci
1988-03-23T08:42:46.960Z,34.25,-119.622,16.681,4.01,ml,0,68.8,,0.294,ci,ci136023,2016-02-03T21:03:09.320Z,"19km SSW of Carpinteria, CA",earthquake,,0.957,,9,reviewed,ci,ci
1988-03-21T23:49:25.330Z,31.7868333,-115.7988333,5.351,3.96,ml,34,258,,0.51,ci,ci136044,2016-04-01T20:01:39.145Z,"73km E of Maneadero, B.C., MX",earthquake,3.3,31.61,,6,reviewed,ci,ci
1988-03-21T06:38:09.970Z,32.088,-115.492,5.793,3.81,ml,0,119.1,,0.603,ci,ci746196,2016-02-04T00:18:23.720Z,"34km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,5,reviewed,ci,ci
1988-03-20T13:30:58.660Z,41.2393333,-123.4178333,34.356,3.8,ml,34,101,0.04775,0.27,nc,nc114263,2016-12-07T22:27:26.830Z,"Northern California",earthquake,0.62,0.74,,6,reviewed,nc,nc
1988-03-15T22:40:33.630Z,40.4636667,-124.49,18.177,3.5,ml,30,224,0.1171,0.07,nc,nc113953,2016-12-07T22:08:54.830Z,"offshore Northern California",earthquake,0.72,0.31,,4,reviewed,nc,nc
1988-03-11T10:01:26.040Z,47.1906667,-122.3221667,64.184,3.9,md,41,35,,0.16,uw,uw10228173,2016-07-24T20:31:18.730Z,"Seattle-Tacoma urban area, Washington",earthquake,0.508,0.91,0.03,34,reviewed,uw,uw
1988-03-10T14:42:55.200Z,46.341,-75.716,18,3.9,mblg,,,,,us,usp0003dtw,2014-11-07T00:41:47.531Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
1988-03-03T18:43:51.750Z,40.389,-119.764,13.1,3.5,md,,,,,us,usp0003djk,2014-11-07T00:41:44.969Z,"Nevada",earthquake,,,,,reviewed,ren,ren
1988-03-03T07:33:55.370Z,36.941,-114.537,5,3.8,ml,,,,0.6,us,usp0003dj3,2014-11-07T00:41:44.870Z,"Nevada",earthquake,,,,,reviewed,us,oth
1988-03-02T04:59:50.500Z,40.3756667,-124.8698333,18.357,3.5,ml,63,242,0.4189,0.11,nc,nc113154,2016-12-07T21:18:37.144Z,"offshore Northern California",earthquake,0.63,1,,4,reviewed,nc,nc
1988-02-28T07:58:23.060Z,32.633,-115.838,6.627,3.68,mc,0,84.8,,0.085,ci,ci744434,2016-02-03T21:02:42.960Z,"18km SE of Ocotillo, CA",earthquake,,0.079,,36,reviewed,ci,ci
1988-02-28T07:56:11.290Z,32.636,-115.839,6.467,3.57,ml,0,84.6,,0.108,ci,ci744433,2016-02-03T21:02:42.360Z,"18km SE of Ocotillo, CA",earthquake,,0.08,,7,reviewed,ci,ci
1988-02-28T07:52:52.280Z,32.635,-115.838,6.847,4.08,ml,0,84.7,,0.123,ci,ci744432,2016-02-04T02:57:26.390Z,"18km SE of Ocotillo, CA",earthquake,,0.074,,8,reviewed,ci,ci
1988-02-28T05:25:02.480Z,32.62,-115.834,5.791,3.69,ml,0,85.7,,0.292,ci,ci744409,2016-02-04T02:57:25.360Z,"20km SE of Ocotillo, CA",earthquake,,,,7,reviewed,ci,ci
